,Kilómetraje,Precio,Lugar,Negociacion,Categoría,Marca,Subtipo,Modelo,Publicación,Recorrido,Vidrios,Transmisión,Combustible,Sistema de climatización,Tracción,Color,Último número de la placa,Dirección,Motor(cilindraje),Tapizado,Placa,Tipo de Motor,Entrada desde,Cuotas desde,Número de cuotas,Sistemadeclimatización,Últimonúmerodelaplaca,TipodeMotor,Entradadesde,Cuotasdesde,Númerodecuotas
6116,20500,46.9,Quito,Negociable,USED,Mercedes Benz,Hatchback (5 Puertas),A 200,,,,,,,,,,,,,,,,,,,,,,,
6117,47000,57.0,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 DC 4X4,,,,,,,,,,,,,,,,,,,,,,,
6118,13500,72.0,Guayaquil,Negociable,USED,Mercedes Benz,Sedán,E 200 BERLINA,,,,,,,,,,,,,,,,,,,,,,,
6119,68000,43.5,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,,,,,,,
6120,127640,16.9,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,
6121,45000,32.0,Otavalo,Negociable,USED,Volkswagen,Camioneta Doble Cabina,Amarok 4x4,,,,,,,,,,,,,,,,,,,,,,,
6122,52000,15.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Vitara 3P,,,,,,,,,,,,,,,,,,,,,,,
6123,204410,8.4,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,
6124,335855,7.9,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Activo,,,,,,,,,,,,,,,,,,,,,,,
6125,0,7.9,Quito,Negociable,USED,BMW,Todoterreno,X1,#1632442,108695 Kms,Eléctricos,Manual,Gasolina,,4 x 2,Negro,,Electrónica,,Tela,Pichincha,,,,,Climatizador,7.0,,,,
6126,24569,37.0,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI FULL AC 2.5 CD 4X4  TM DIESEL,,,,,,,,,,,,,,,,,,,,,,,
6127,45000,95.0,Quito,Negociable,USED,BMW,Coupé,1M,,,,,,,,,,,,,,,,,,,,,,,
6128,268000,15.0,Quito,Negociable,USED,Mercedes Benz,Todoterreno,ML 320,,,,,,,,,,,,,,,,,,,,,,,
6129,62000,32.0,Guayaquil,Negociable,USED,Kia,Todoterreno,Sportage GT,,,,,,,,,,,,,,,,,,,,,,,
6130,107000,68.0,Guayaquil,Negociable,USED,Toyota,Todoterreno,Land Cruiser Prado TX,,,,,,,,,,,,,,,,,,,,,,,
6131,35000,21.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,,,,,,,
6132,40000,20.5,Quito,Negociable,USED,Fiat,Convertible,500c,,,,,,,,,,,,,,,,,,,,,,,
6133,90000,22.0,Guayaquil,Negociable,USED,BMW,Sedán,540i,,,,,,,,,,,,,,,,,,,,,,,
6134,92000,18.5,Guayaquil,Negociable,USED,Mazda,Sedán,3,,,,,,,,,,,,,,,,,,,,,,,
6135,4000,9.481,Quito,Negociable,USED,Toyota,Sedán,Camry,,,,,,,,,,,,,,,,,,,,,,,
6136,9000,48.9,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,Colorado,,,,,,,,,,,,,,,,,,,,,,,
6137,120000,16.9,Quito,Negociable,USED,Great Wall,Camioneta Doble Cabina,Wingle 4x2 Gas CD Pick Up,,,,,,,,,,,,,,,,,,,,,,,
6138,365311,7.95,Samborondón,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,
6139,138000,22.0,Quito,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,,,,,,,
6140,106000,13.5,Quito,Negociable,USED,Chevrolet,Todoterreno,Vitara 3P,,,,,,,,,,,,,,,,,,,,,,,
6141,288000,17.0,Quito,Negociable,USED,Mercedes Benz,Sedán,280,,,,,,,,,,,,,,,,,,,,,,,
6142,200000,4.1,Guayaquil,Negociable,USED,Daewoo,Sedán,Espero,,,,,,,,,,,,,,,,,,,,,,,
6143,33000,1.0,Quito,Negociable,USED,Lexus,Sedán,IS 300,,,,,,,,,,,,,,,,,,,,,,,
6144,80000,8.2,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark,,,,,,,,,,,,,,,,,,,,,,,
6145,42000,56.0,Quito,Fijo,USED,Mercedes Benz,Sedán,C200,,,,,,,,,,,,,,,,,,,,,,,
6146,91000,23.0,Guayaquil,Negociable,USED,Kia,Todoterreno,SPORTAGE SL,,,,,,,,,,,,,,,,,,,,,,,
6147,8500,89.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 XLT CD,,,,,,,,,,,,,,,,,,,,,,,
6148,202758,4.5,Quito,Negociable,USED,Chevrolet,Sedán,Gemini,,,,,,,,,,,,,,,,,,,,,,,
6149,19000,148.0,Machala,Negociable,USED,Porsche,Todoterreno,Cayenne,,,,,,,,,,,,,,,,,,,,,,,
6150,211200,10.8,Cuenca,Negociable,USED,Mazda,Mini van (MPV),MPV,,,,,,,,,,,,,,,,,,,,,,,
6151,98000,18.5,Guayaquil,Negociable,USED,Kia,Crossover,NIRO Hibrido,,,,,,,,,,,,,,,,,,,,,,,
6152,125000,25.0,Manta,Negociable,USED,Hyundai,Van Pasajeros,H1 12 pasajeros,,,,,,,,,,,,,,,,,,,,,,,
6153,360000,16.5,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50,,,,,,,,,,,,,,,,,,,,,,,
6154,217000,8.0,Latacunga,Negociable,USED,Alfa Romeo,Sedán,156,,,,,,,,,,,,,,,,,,,,,,,
6155,123000,15.0,Guayaquil,Negociable,USED,Ford,Todoterreno,Escape,,,,,,,,,,,,,,,,,,,,,,,
6156,75000,43.0,Portoviejo,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,,,,,,,
6157,218000,24.3,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,,,,,,,
6158,111200,34.0,Samborondón,Negociable,USED,Mercedes Benz,Sedán,C250,,,,,,,,,,,,,,,,,,,,,,,
6159,300,15.8,Quito,Negociable,USED,Hyundai,Sedán,Ioniq Hybrid,,,,,,,,,,,,,,,,,,,,,,,
6160,279280,18.25,Ambato,Negociable,USED,Lexus,Sedán,IS 300,#1723380,33000 Kms,Eléctricos,Automática,Gasolina,,4 x 4,Blanco,,,3500.0,Cuero,Pichincha,,,,,Aire Acondicionado,,,,,
6161,181000,14.88,Quito,Negociable,USED,Mercedes Benz,Sedán,200,,,,,,,,,,,,,,,,,,,,,,,
6162,23000,58.9,Cumbayá,Negociable,USED,Audi,Todoterreno,Q5,,,,,,,,,,,,,,,,,,,,,,,
6163,33000,42.9,Quito,Negociable,USED,BMW,Sedán,320i,,,,,,,,,,,,,,,,,,,,,,,
6164,170000,13.5,Guayaquil,Negociable,USED,Volkswagen,Sedán,New Jetta,,,,,,,,,,,,,,,,,,,,,,,
6165,146000,10.5,Quito,Negociable,USED,Audi,Sedán,A4,,,,,,,,,,,,,,,,,,,,,,,
6166,100000,22.5,Sangolqui,Negociable,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,,,,,,,,,,
6167,151000,13.2,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Classic,,,,,,,,,,,,,,,,,,,,,,,
6168,50123,84.99,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser Prado VX,,,,,,,,,,,,,,,,,,,,,,,
6169,38000,18.5,Cuenca,Negociable,USED,Volkswagen,Sedán,Virtus,,,,,,,,,,,,,,,,,,,,,,,
6170,127000,14.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Sport,,,,,,,,,,,,,,,,,,,,,,,
6171,109200,26.1,Quito,Negociable,USED,Chevrolet,Todoterreno,Tahoe Híbrido,,,,,,,,,,,,,,,,,,,,,,,
6172,45000,9.0,Guayaquil,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara 5P 4X4,,,,,,,,,,,,,,,,,,,,,,,
6173,147000,8.7,Atuntaqui,Negociable,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,,,,,,,,,,
6174,145000,20.0,Ambato,Negociable,USED,Nissan,Todoterreno,Qashqai,,,,,,,,,,,,,,,,,,,,,,,
6175,70000,20.5,Guayaquil,Negociable,USED,Mazda,Hatchback (5 Puertas),3,,,,,,,,,,,,,,,,,,,,,,,
6176,94325,24.5,Guayaquil,Fijo,USED,Mazda,Todoterreno,CX-5,,,,,,,,,,,,,,,,,,,,,,,
6177,44500,36.5,Quito,Negociable,USED,Audi,Todoterreno,Q5,,,,,,,,,,,,,,,,,,,,,,,
6178,144000,62.0,La Maná,Negociable,USED,Hummer,Todoterreno,H2,,,,,,,,,,,,,,,,,,,,,,,
6179,109000,27.0,La Libertad,Fijo,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,,,,,,,
6180,43000,22.9,Quito,Negociable,USED,Mazda,Hatchback (5 Puertas),CX-3,,,,,,,,,,,,,,,,,,,,,,,
6181,39700,16.5,Montecristi,Negociable,USED,Volkswagen,Sedán,Polo Classic,,,,,,,,,,,,,,,,,,,,,,,
6182,1,109.0,Guayaquil,Fijo,USED,Jeep,Todoterreno,Wrangler Unlimited Sahara,,,,,,,,,,,,,,,,,,,,,,,
6183,15500,33.5,Guayaquil,Negociable,USED,Hyundai,Sedán,Sonata,,,,,,,,,,,,,,,,,,,,,,,
6184,137500,27.8,Cuenca,Negociable,USED,Ford,Todoterreno,Explorer Sport 4X4,,,,,,,,,,,,,,,,,,,,,,,
6185,115211,15.5,Guayaquil,Negociable,USED,Kia,Sedán,Opirus,,,,,,,,,,,,,,,,,,,,,,,
6186,139000,29.9,Quito,Fijo,USED,Jeep,Todoterreno,Grand Cherokee Laredo,,,,,,,,,,,,,,,,,,,,,,,
6187,99000,58.5,Samborondón,Negociable,USED,Ford,Camioneta Doble Cabina,F150 Lariat,,,,,,,,,,,,,,,,,,,,,,,
6188,67000,17.0,Guayaquil,Negociable,USED,JAC,Camioneta Doble Cabina,T6,,,,,,,,,,,,,,,,,,,,,,,
6189,1,109.0,Guayaquil,Negociable,USED,Jeep,Todoterreno,Wrangler Unlimited Sahara,,,,,,,,,,,,,,,,,,,,,,,
6190,45000,43.9,Quito,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50,,,,,,,,,,,,,,,,,,,,,,,
6191,19405,100.0,Quito,Negociable,USED,Mercedes Benz,Sedán,C43 AMG,,,,,,,,,,,,,,,,,,,,,,,
6192,30000,33.0,Samborondón,Negociable,USED,Audi,Sedán,A4,,,,,,,,,,,,,,,,,,,,,,,
6193,120000,31.5,Guayaquil,Negociable,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,,,,,,,,,,
6194,96000,32.5,Guayaquil,Negociable,USED,Jeep,Todoterreno,Cherokee Laredo,,,,,,,,,,,,,,,,,,,,,,,
6195,122000,21.0,Sangolqui,Negociable,USED,Hummer,Todoterreno,H2,#1705533,90000 Millas,Eléctricos,Automática,Gasolina,,,,,,,,,,,,,,,,,,
6196,117000,45.5,Sangolqui,Negociable,USED,Porsche,Todoterreno,Cayenne S Hybrid,,,,,,,,,,,,,,,,,,,,,,,
6197,140000,12.8,Guayaquil,Negociable,USED,Chery,Crossover,Tiggo 2,,,,,,,,,,,,,,,,,,,,,,,
6198,15000,48.0,Guayaquil,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,,,,,,,
6199,70000,27.4,Quito,Negociable,USED,Kia,Todoterreno,Sportage LX,,,,,,,,,,,,,,,,,,,,,,,
6200,100000,16.0,Cuenca,Negociable,USED,Ford,Todoterreno,Escape,,,,,,,,,,,,,,,,,,,,,,,
6201,84800,52.5,Quito,Negociable,USED,Mercedes Benz,Sedán,E350,,,,,,,,,,,,,,,,,,,,,,,
6202,61000,41.463,Guayaquil,Negociable,USED,BMW,Sedán,320i,,,,,,,,,,,,,,,,,,,,,,,
6203,129000,26.0,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,Silverado Hibrido 4x4,,,,,,,,,,,,,,,,,,,,,,,
6204,98000,85.0,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser 200,,,,,,,,,,,,,,,,,,,,,,,
6205,51000,95.0,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 Raptor SVT,,,,,,,,,,,,,,,,,,,,,,,
6206,114,19.0,Guayaquil,Negociable,USED,Haval,Todoterreno,H6,,,,,,,,,,,,,,,,,,,,,,,
6207,130000,37.5,Guayaquil,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,,,,,,,
6208,150000,8.2,Guayaquil,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark Life,,,,,,,,,,,,,,,,,,,,,,,
6209,215000,13.236,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Classic,,,,,,,,,,,,,,,,,,,,,,,
6210,10000,14.9,Quito,Negociable,USED,Chery,Sedán,Arrizo 5,,,,,,,,,,,,,,,,,,,,,,,
6211,160000,11.3,Guayaquil,Negociable,USED,Chevrolet,Sedán,Aveo Emotion GLS,,,,,,,,,,,,,,,,,,,,,,,
6212,11400,21.0,Quito,Negociable,USED,DFSK,Todoterreno,GLORY 580,,,,,,,,,,,,,,,,,,,,,,,
6213,170000,15.5,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail,,,,,,,,,,,,,,,,,,,,,,,
6214,24000,39.7,Ambato,Fijo,USED,Audi,Sedán,A4,,,,,,,,,,,,,,,,,,,,,,,
6215,55000,18.0,Quito,Negociable,USED,Suzuki,Todoterreno,S-Cross,,,,,,,,,,,,,,,,,,,,,,,
6216,240000,22.0,Atacames,Negociable,USED,Nissan,Todoterreno,Patrol GRX 4x4,,,,,,,,,,,,,,,,,,,,,,,
6217,63000,45.9,Ambato,Negociable,USED,Ford,Camioneta Doble Cabina,RANGER XL,,,,,,,,,,,,,,,,,,,,,,,
6218,1,259.0,Guayaquil,Negociable,USED,Toyota,Todoterreno,Land Cruiser,,,,,,,,,,,,,,,,,,,,,,,
6219,50,90.0,Guayaquil,Fijo,USED,Chevrolet,Camioneta Doble Cabina,Colorado,,,,,,,,,,,,,,,,,,,,,,,
6220,95000,34.999,Guayaquil,Fijo,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,,,,,,,,,,
6221,220743,16.5,Guayaquil,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV D-MAX,,,,,,,,,,,,,,,,,,,,,,,
6222,138000,21.0,Cuenca,Negociable,USED,Ford,Camioneta Cabina Simple,F150 4X4,,,,,,,,,,,,,,,,,,,,,,,
6223,90000,20.6,Cuenca,Negociable,USED,Mazda,Todoterreno,CX-5,,,,,,,,,,,,,,,,,,,,,,,
6224,58000,33.5,Quito,Negociable,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,,,,,,,
6225,133000,30.0,Samborondón,Negociable,USED,Jeep,Todoterreno,Grand Cherokee Laredo,,,,,,,,,,,,,,,,,,,,,,,
6226,40000,25.3,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Limited,,,,,,,,,,,,,,,,,,,,,,,
6227,180000,11.9,Quito,Negociable,USED,Chevrolet,Todoterreno Ligero,Grand Vitara 5p 4x2,,,,,,,,,,,,,,,,,,,,,,,
6228,1400,85.0,Guayaquil,Fijo,USED,BMW,Convertible,430i xDrive,,,,,,,,,,,,,,,,,,,,,,,
6229,10600,18.99,Quito,Negociable,USED,Chevrolet,Sedán,ONIX,,,,,,,,,,,,,,,,,,,,,,,
6230,43095,50.6,Manta,Negociable,USED,Nissan,Todoterreno,X-Trail,#1701681,170000 Kms,Eléctricos,Automática,Gasolina,,4 x 2,Plata,,Hidráulica,,Tela,Pichincha,,,,,Aire Acondicionado,6.0,,,,
6231,81000,20.5,Cuenca,Fijo,USED,Audi,Sedán,A4 2.0T,,,,,,,,,,,,,,,,,,,,,,,
6232,155000,13.9,Pasaje,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50,,,,,,,,,,,,,,,,,,,,,,,
6233,38100,17.4,Guayaquil,Negociable,USED,MG,Sedán,MG5,,,,,,,,,,,,,,,,,,,,,,,
6234,35000,68.9,Quito,Negociable,USED,Volvo,Sedán,S60,,,,,,,,,,,,,,,,,,,,,,,
6235,207000,10.5,Manta,Negociable,USED,Honda,Todoterreno,CR-V,,,,,,,,,,,,,,,,,,,,,,,
6236,170000,28.7,Quito,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,,,,,,,
6237,200,7.5,Guayaquil,Negociable,USED,Chery,Sedán,Fulwin,,,,,,,,,,,,,,,,,,,,,,,
6238,115000,15.0,Quito,Fijo,USED,Ford,Camioneta Doble Cabina,Sport Track,,,,,,,,,,,,,,,,,,,,,,,
6239,1,175.0,Guayaquil,Negociable,USED,Toyota,Camioneta Doble Cabina,Tundra Platinum,,,,,,,,,,,,,,,,,,,,,,,
6240,285000,10.5,Quito,Negociable,USED,Volkswagen,Hatchback (5 Puertas),Golf Confortline,,,,,,,,,,,,,,,,,,,,,,,
6241,56000,33.279,Ibarra,Negociable,USED,Kia,Van,Carnival,,,,,,,,,,,,,,,,,,,,,,,
6242,45000,51.5,Quito,Negociable,USED,Jeep,Todoterreno,Grand Cherokee Laredo,,,,,,,,,,,,,,,,,,,,,,,
6243,105000,23.0,Quito,Fijo,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,,,,,,,,,,
6244,7000,42.0,Guayaquil,Fijo,USED,Mercedes Benz,Hatchback (5 Puertas),A 200,,,,,,,,,,,,,,,,,,,,,,,
6245,84500,17.5,Quito,Negociable,USED,Volkswagen,Sedán,Passat,,,,,,,,,,,,,,,,,,,,,,,
6246,80000,25.5,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail,,,,,,,,,,,,,,,,,,,,,,,
6247,87250,37.0,Samborondón,Negociable,USED,Audi,Todoterreno,Q5,,,,,,,,,,,,,,,,,,,,,,,
6248,169000,26.791,Samborondón,Negociable,USED,Ford,Todoterreno,Explorer 5P,,,,,,,,,,,,,,,,,,,,,,,
6249,1,122.0,Guayaquil,Negociable,USED,Ford,Camioneta Doble Cabina,F150 Lariat,,,,,,,,,,,,,,,,,,,,,,,
6250,198000,36.0,Ibarra,Negociable,USED,Toyota,Todoterreno,Land Cruiser,,,,,,,,,,,,,,,,,,,,,,,
6251,103000,18.3,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,,,,,,,
6252,46000,29.0,Quito,Negociable,USED,Kia,Todoterreno,SPORTAGE GT LINE AT,,,,,,,,,,,,,,,,,,,,,,,
6253,40000,26.5,Quito,Negociable,USED,Haval,Todoterreno,All New H6 Confort,,,,,,,,,,,,,,,,,,,,,,,
6254,70000,58.0,Quito,Negociable,USED,BMW,Sedán,535i,,,,,,,,,,,,,,,,,,,,,,,
6255,13500,90.0,Azogues,Negociable,USED,Audi,Coupé,A5,,,,,,,,,,,,,,,,,,,,,,,
6256,95465,14.8,Riobamba,Negociable,USED,Kia,Todoterreno,Soul,,,,,,,,,,,,,,,,,,,,,,,
6257,90000,22.99,Guayaquil,Negociable,USED,Ford,Todoterreno,Escape,,,,,,,,,,,,,,,,,,,,,,,
6258,10,122.0,Guayaquil,Negociable,USED,Ford,Camioneta Doble Cabina,F150 FX4,,,,,,,,,,,,,,,,,,,,,,,
6259,80549,12.4,Riobamba,Negociable,USED,Great Wall,Todoterreno,Haval M4,,,,,,,,,,,,,,,,,,,,,,,
6260,63611,34.5,Guayaquil,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50 4x4 Diesel,,,,,,,,,,,,,,,,,,,,,,,
6261,68968,17.5,Riobamba,Negociable,USED,Nissan,Camioneta Doble Cabina,Frontier NP300,,,,,,,,,,,,,,,,,,,,,,,
6262,63000,72.0,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser Prado TX,,,,,,,,,,,,,,,,,,,,,,,
6263,60000,42.0,Quito,Negociable,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,,,,,,,,,,
6264,150000,16.5,Manta,Negociable,USED,Nissan,Todoterreno,X-Trail,,,,,,,,,,,,,,,,,,,,,,,
6265,97600,27.0,Guayaquil,Negociable,USED,Ford,Todoterreno,Explorer 5P,#1696147,169000 Kms,Eléctricos,Automática,Gasolina,,,,,,,,,,,,,,,,,,
6266,67700,27.0,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,,,,,,,,,,
6267,159000,15.8,Cumbayá,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,,,,,,,
6268,178525,25.0,Guayaquil,Fijo,USED,Nissan,Todoterreno,Patrol,,,,,,,,,,,,,,,,,,,,,,,
6269,153000,27.99,Manta,Negociable,USED,Ford,Todoterreno,Explorer Sport 4X4,,,,,,,,,,,,,,,,,,,,,,,
6270,103000,31.5,Manta,Negociable,USED,Kia,Van,Carnival,,,,,,,,,,,,,,,,,,,,,,,
6271,9000,65.0,Guayaquil,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,,,,,,,
6272,18200,101.0,Guayaquil,Fijo,USED,Porsche,Convertible,Boxster S,,,,,,,,,,,,,,,,,,,,,,,
6273,13440,12.85,Quito,Negociable,USED,Chery,Sedán,Arrizo 3,,,,,,,,,,,,,,,,,,,,,,,
6274,1,158.0,Guayaquil,Negociable,USED,Toyota,Todoterreno,4 Runner TRD PRO,,,,,,,,,,,,,,,,,,,,,,,
6275,1,165.0,Guayaquil,Fijo,USED,Toyota,Camioneta Doble Cabina,Tundra Limited,,,,,,,,,,,,,,,,,,,,,,,
6276,24033,69.5,Quito,Negociable,USED,Mercedes Benz,Sedán,E350,,,,,,,,,,,,,,,,,,,,,,,
6277,208661,12.8,Sangolqui,Negociable,USED,Chevrolet,Todoterreno,TrailBlazer Extended,,,,,,,,,,,,,,,,,,,,,,,
6278,32000,17.399,Quito,Negociable,USED,Chevrolet,Sedán,ONIX LTZ TURBO,,,,,,,,,,,,,,,,,,,,,,,
6279,40000,33.0,Quito,Negociable,USED,Jeep,Todoterreno,Compass Trailhawk,,,,,,,,,,,,,,,,,,,,,,,
6280,288000,3.6,Guayaquil,Negociable,USED,Fiat,Hatchback (5 Puertas),Uno,,,,,,,,,,,,,,,,,,,,,,,
6281,95000,28.9,Quito,Negociable,USED,Volvo,Todoterreno,XC60 T5 RDesign,,,,,,,,,,,,,,,,,,,,,,,
6282,41931,138.0,Quito,Negociable,USED,Mercedes Benz,Convertible,SL400,,,,,,,,,,,,,,,,,,,,,,,
6283,62000,34.8,Quito,Negociable,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,,,,,,,,,,
6284,160000,11.5,Ambato,Negociable,USED,Hyundai,Coupé,Tiburón,,,,,,,,,,,,,,,,,,,,,,,
6285,89,43.0,Manta,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,,,,,,,
6286,79800,18.409,Ambato,Negociable,USED,Great Wall,Todoterreno,H6,,,,,,,,,,,,,,,,,,,,,,,
6287,182000,27.0,Quito,Negociable,USED,Ford,Todoterreno,Explorer,,,,,,,,,,,,,,,,,,,,,,,
6288,46000,84.0,Ambato,Negociable,USED,Toyota,Todoterreno,Land Cruiser Prado VX,,,,,,,,,,,,,,,,,,,,,,,
6289,270000,8.9,Santo Domingo,Negociable,USED,Chevrolet,Mini van (MPV),N300 MAX CARGO 1.2L TM AC,,,,,,,,,,,,,,,,,,,,,,,
6290,148000,45.0,Guayaquil,Negociable,USED,BMW,Todoterreno,X3 Xdrive 28i,,,,,,,,,,,,,,,,,,,,,,,
6291,66000,97.0,Quito,Negociable,USED,Mercedes Benz,Todoterreno,ML 63 AMG,,,,,,,,,,,,,,,,,,,,,,,
6292,93000,18.0,Guayaquil,Negociable,USED,Mercedes Benz,Sedán,E430,,,,,,,,,,,,,,,,,,,,,,,
6293,1280000,37.5,Cuenca,Negociable,USED,Mercedes Benz,Todoterreno,GLK350,,,,,,,,,,,,,,,,,,,,,,,
6294,76181,22.0,Guayaquil,Negociable,USED,Jeep,Todoterreno,Grand Cherokee Blindado,,,,,,,,,,,,,,,,,,,,,,,
6295,28000,23.5,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Limited,,,,,,,,,,,,,,,,,,,,,,,
6296,1234,218.147,Cañar,Negociable,USED,American Motors,Station Wagon,Eagle,,,,,,,,,,,,,,,,,,,,,,,
6297,235000,13.8,Guayaquil,Negociable,USED,Kia,Van,Carnival,,,,,,,,,,,,,,,,,,,,,,,
6298,92000,45.0,Quito,Negociable,USED,BMW,Sedán,320i,,,,,,,,,,,,,,,,,,,,,,,
6299,142000,25.9,Guayaquil,Negociable,USED,Mitsubishi,Todoterreno,Outlander,,,,,,,,,,,,,,,,,,,,,,,
6300,43050,27.9,Quito,Negociable,USED,Ford,Todoterreno,Edge,#1679888,62000 Kms,,,,,,,,,,,,,,,,,,,,,
6301,76000,32.0,Samborondón,Negociable,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,,,,,,,
6302,59600,34.0,Guayaquil,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,,,,,,,
6303,300000,12.9,Portoviejo,Negociable,USED,Toyota,Todoterreno,Land Cruiser,,,,,,,,,,,,,,,,,,,,,,,
6304,130000,20.9,Daule,Negociable,USED,Kia,Todoterreno,Sportage R,,,,,,,,,,,,,,,,,,,,,,,
6305,192000,14.6,Cuenca,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ 2.4,,,,,,,,,,,,,,,,,,,,,,,
6306,10000,22.4,Guayaquil,Fijo,USED,Suzuki,Todoterreno Ligero,S-Cross,,,,,,,,,,,,,,,,,,,,,,,
6307,79000,52.0,Cuenca,Negociable,USED,Porsche,Todoterreno,Cayenne S Hybrid,,,,,,,,,,,,,,,,,,,,,,,
6308,2370,19.8,Guayaquil,Fijo,USED,Kia,Sedán,Rio LX AC,,,,,,,,,,,,,,,,,,,,,,,
6309,200000,39.5,Latacunga,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,,,,,,,
6310,79000,21.99,Guayaquil,Negociable,USED,Toyota,Van,Innova,,,,,,,,,,,,,,,,,,,,,,,
6311,78000,72.0,Guayaquil,Negociable,USED,Dodge,Todoterreno,Durango,,,,,,,,,,,,,,,,,,,,,,,
6312,195000,21.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 DC 4X2,,,,,,,,,,,,,,,,,,,,,,,
6313,67000,68.0,Guayaquil,Negociable,USED,BMW,Coupé,640i,,,,,,,,,,,,,,,,,,,,,,,
6314,160000,40.0,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 4.0,,,,,,,,,,,,,,,,,,,,,,,
6315,126000,11.0,Quito,Negociable,USED,Chevrolet,Todoterreno,Trailblazer,,,,,,,,,,,,,,,,,,,,,,,
6316,19000,36.9,Guayaquil,Negociable,USED,Hyundai,Todoterreno,Tucson,,,,,,,,,,,,,,,,,,,,,,,
6317,50000,31.686,Guayaquil,Negociable,USED,Nissan,Camioneta Doble Cabina,Frontier,,,,,,,,,,,,,,,,,,,,,,,
6318,42500,52.25,Santo Domingo,Fijo,USED,Toyota,Todoterreno,Fortuner 4.0,,,,,,,,,,,,,,,,,,,,,,,
6319,43000,45.0,Quito,Negociable,USED,Mercedes Benz,Sedán,C200,,,,,,,,,,,,,,,,,,,,,,,
